codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_tipo,ocorrencia_tipo_categoria,ocorrencia_tipo_icao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_horario,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_dia_extracao
200801048139183,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,****,2008-01-04,21:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200807243162027,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2008-07-24,18:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201004028193780,INCIDENTE,OUTROS,OUTROS,OTHR,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2010-04-02,18:15:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200812191682387,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2008-12-19,12:50:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201706072058247,INCIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,OUTROS,OTHR,-15.8692,-47.9208,BRASÍLIA,DF,BRASIL,****,2017-06-05,18:30:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201009017188535,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,****,2010-09-01,20:10:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201210113968925,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2012-10-11,16:45:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201105037312137,INCIDENTE,VAZAMENTO DE OUTROS FLUIDOS,OUTROS,OTHR,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,****,2011-05-03,14:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201008276773531,INCIDENTE,OUTROS,OUTROS,OTHR,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,****,2010-08-27,12:01:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201702111346128,INCIDENTE GRAVE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.8711,-47.9186,BRASÍLIA,DF,BRASIL,SBBR,2017-02-10,00:11:00,SIM,ATIVA,IG-026/CENIPA/2017,NÃO,,0,1,SIM,2018-08-28
200901037254487,INCIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,OUTROS,OTHR,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2009-01-03,20:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200808096375994,INCIDENTE,VAZAMENTO DE OUTROS FLUIDOS,OUTROS,OTHR,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2008-08-09,22:20:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200911035801074,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,****,2009-11-03,16:55:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201211211003450,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2012-11-21,18:31:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201408131266759,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2014-08-13,10:45:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201006217439011,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,****,2010-06-21,17:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201208016781087,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,****,2012-08-01,10:33:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201210248061654,INCIDENTE GRAVE,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2012-10-24,22:50:00,,ATIVA,A DEFINIR,NÃO,,0,1,NÃO,2018-08-28
201010049618214,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2010-10-04,13:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201306285549226,INCIDENTE,OUTROS,OUTROS,OTHR,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2013-06-28,18:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201104177243388,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,****,2011-04-17,16:59:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201711301617145,INCIDENTE GRAVE,CAUSADO POR FENÔMENO METEOROLÓGICO NO SOLO,OUTROS,OTHR,-15.8625,-47.9161,BRASÍLIA,DF,BRASIL,SBBR,2017-11-30,08:40:00,SIM,ATIVA,IG-155/CENIPA/2017,NÃO,,0,1,NÃO,2018-08-28
201009023586794,INCIDENTE,OUTROS,OUTROS,OTHR,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,****,2010-09-02,14:23:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201008106870169,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2010-08-10,19:05:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201107201724597,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,****,2011-07-20,20:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201210161770333,INCIDENTE,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2012-10-16,20:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201103303237682,INCIDENTE GRAVE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.8692,-47.9208,BRASÍLIA,DF,BRASIL,SBBR,2011-03-30,20:25:00,,ATIVA,IG-523/CENIPA/2018,NÃO,,0,1,SIM,2018-08-28
201208061806458,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2012-08-06,22:02:00,,FINALIZADA,***,NÃO,,4,1,NÃO,2018-08-28
201708101954379,INCIDENTE,COM PESSOAL EM VOO,OUTROS,OTHR,-15.8711,-47.9186,BRASÍLIA,DF,BRASIL,SBBR,2017-08-09,02:16:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201401113235090,INCIDENTE,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,****,2014-01-11,19:18:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200906014832005,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,****,2009-06-01,23:40:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201510057745214,INCIDENTE GRAVE,PERDA DE COMPONENTE EM VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.8692,-47.9208,BRASÍLIA,DF,BRASIL,SBBR,2015-10-05,14:15:00,,ATIVA,IG-133/CENIPA/2015,NÃO,,0,1,NÃO,2018-08-28
201312168198322,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2013-12-16,16:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201012082219340,INCIDENTE GRAVE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,****,2010-12-08,22:00:00,,ATIVA,A DEFINIR,NÃO,,0,1,NÃO,2018-08-28
201006022025561,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2010-06-02,12:20:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201405193532641,ACIDENTE,COLISÃO DE AERONAVES EM VOO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,****,2014-05-19,18:00:00,,FINALIZADA,***,NÃO,,0,2,NÃO,2018-08-28
201609281057514,INCIDENTE,OUTROS,OUTROS,OTHR,-15.6531,-47.7914,BRASÍLIA,DF,BRASIL,****,2016-09-19,18:30:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200903199901372,INCIDENTE,FUMAÇA NA CABINE,FOGO/FUMAÇA (SEM IMPACTO),F-NI,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2009-03-19,13:44:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201304131652552,INCIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-15.8692,-47.9208,BRASÍLIA,DF,BRASIL,SBBR,2013-04-13,18:00:00,,FINALIZADA,I-067/CENIPA/2013,SIM,2013-07-10,11,1,NÃO,2018-08-28
200906238999141,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2009-06-23,13:13:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201401145307951,INCIDENTE,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2014-01-14,17:48:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200909262865305,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,****,2009-09-26,18:45:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201302132032329,INCIDENTE,OUTROS,OUTROS,OTHR,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,****,2013-02-13,17:20:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200801075455523,INCIDENTE,PERDA DE COMPONENTE NO SOLO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2008-01-07,19:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200811173992901,INCIDENTE,SOPRO DE ROTOR,OUTROS,OTHR,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,****,2008-11-17,16:25:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201701241851071,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.8711,-47.9186,BRASÍLIA,DF,BRASIL,SBBR,2017-01-23,01:30:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201501115465148,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2015-01-11,00:07:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201603170133337,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-15.8711,-47.9186,BRASÍLIA,DF,BRASIL,SBBR,2016-03-16,22:00:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200902212026791,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2009-02-21,21:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200810062254043,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2008-10-06,21:20:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201104187139368,INCIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,****,2011-04-18,20:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201105167612999,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,****,2011-05-16,12:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201602251536597,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-15.8625,-47.9125,BRASÍLIA,DF,BRASIL,SBBR,2016-02-23,09:30:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201303084692749,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2013-03-08,15:02:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201208281800684,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2012-08-28,18:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200911185348373,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2009-11-18,14:26:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201403288335660,ACIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2014-03-28,20:42:00,,ATIVA,A-066/CENIPA/2014,NÃO,,0,1,NÃO,2018-08-28
200804092525235,INCIDENTE,OUTROS,OUTROS,OTHR,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2008-04-09,11:35:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201503271796329,INCIDENTE,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,****,2015-03-27,14:55:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201510088971332,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-15.8625,-47.7458,BRASÍLIA,DF,BRASIL,SBBR,2015-10-08,11:20:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201209298378788,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,****,2012-09-29,20:50:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201704272227279,INCIDENTE,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-15.8397,-47.9242,BRASÍLIA,DF,BRASIL,****,2017-04-27,12:30:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201504201444278,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-15.8711,-47.9186,BRASÍLIA,DF,BRASIL,SBBR,2015-04-20,22:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201408175579444,INCIDENTE GRAVE,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-15.9372,-47.7272,BRASÍLIA,DF,BRASIL,****,2014-08-17,15:05:00,,FINALIZADA,IG-138/CENIPA/2014,SIM,2015-11-16,0,1,NÃO,2018-08-28
200911263304862,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2009-11-26,18:25:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200802095240589,INCIDENTE GRAVE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2008-02-09,09:40:00,,ATIVA,A DEFINIR,NÃO,,0,1,NÃO,2018-08-28
200904195514128,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,****,2009-04-19,13:42:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200902095199284,INCIDENTE,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2009-02-09,15:48:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201402121022040,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2014-02-12,14:25:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201606221316434,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-15.8544,-48.0669,BRASÍLIA,DF,BRASIL,****,2016-06-13,20:30:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201112141688342,INCIDENTE,FALHA DO MOTOR NO SOLO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2011-12-14,16:55:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201002214011247,INCIDENTE GRAVE,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-15.8692,-47.9208,BRASÍLIA,DF,BRASIL,SBBR,2010-02-21,17:00:00,,FINALIZADA,IG-052/CENIPA/2011,SIM,2011-08-01,1,1,NÃO,2018-08-28
201605091937104,INCIDENTE,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-15.8711,-47.9186,BRASÍLIA,DF,BRASIL,SBBR,2016-04-28,18:48:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201308066299610,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2013-08-06,07:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201409139823428,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2014-09-13,18:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200804096893258,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2008-04-09,11:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201612051454565,INCIDENTE,FUMAÇA NA CABINE,FOGO/FUMAÇA (SEM IMPACTO),F-NI,-15.8692,-47.9208,BRASÍLIA,DF,BRASIL,SBBR,2016-11-29,19:40:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201402124772082,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2014-02-12,14:10:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201109155790590,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,****,2011-09-15,11:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200812059260763,INCIDENTE GRAVE,PERDA DE COMPONENTE EM VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,****,2008-12-05,09:55:00,,FINALIZADA,IG-078/CENIPA/2011,SIM,2011-09-23,15,1,NÃO,2018-08-28
200810015789221,INCIDENTE,OUTROS,OUTROS,OTHR,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2008-10-01,06:34:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201409258846455,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,****,2014-09-25,19:35:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201204125520060,INCIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,****,2012-04-12,19:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201302221854441,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2013-02-22,14:42:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200903133820094,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2009-03-13,12:10:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200912238138403,INCIDENTE,OUTROS,OUTROS,OTHR,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2009-12-23,23:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201609151240132,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.8711,-47.9186,BRASÍLIA,DF,BRASIL,SBBR,2016-09-13,23:00:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201108277638802,ACIDENTE,OUTROS,OUTROS,OTHR,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,****,2011-08-27,21:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201301315719929,INCIDENTE,PERDA DE COMPONENTE NO SOLO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2013-01-31,08:35:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201005201056539,INCIDENTE GRAVE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.8692,-47.9208,BRASÍLIA,DF,BRASIL,SBBR,2010-05-20,22:20:00,,FINALIZADA,IG-010/CENIPA/2013,SIM,2013-09-22,8,1,NÃO,2018-08-28
200910046207171,INCIDENTE,SUPERAQUECIMENTO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-15.7941,-47.8879,BRASÍLIA,DF,BRASIL,SBBR,2009-10-04,16:09:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
