dre;codesc;tipoesc;nomesc;ceu;diretoria;subpref;endereco;numero;bairro;cep;tel1;tel2;fax;situacao;coddist;distrito;setor;codinep;cd_cie;eh;fx_etaria;dt_criacao;ato_criacao;doc_criacao;dt_ini_conv;dt_ini_func;dt_autoriza;dt_extintao;nome_ant;rede;latitude;longitude;database
 BT;99023;EMEI        ;CLYCIE MENDES CARNEIRO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua JOAQUINA DA LAPA;210;JARDIM ESTER YOLANDA;5374070;37814142;37828891;;ATIVA;67;RIO PEQUENO;6703;35095710.0;26031;1,621E+14;;04/11/1987;24.873;04/11/1987;;18/07/1988;13/03/2001;;CLYCIE MENDES CARNEIRO;DIR;-23.579.131;-46.760.639;30/12/2018
 BT;99031;EMEI        ;PROFA. MARIA JOSE GALVAO DE FRANCA PINTO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua INACIO CERVANTES;480;PARQUE YPE;5572000;37811670;;;ATIVA;65;RAPOSO TAVARES;6505;35095680.0;32334;1,621E+14;;04/11/1987;24.873;04/11/1987;;01/02/1988;13/03/2001;;JARDIM YPE;DIR;-23.594.296;-46.797.737;30/12/2018
 BT;99261;EMEF        ;TEOFILO BENEDITO OTTONI;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua INACIO CERVANTES;490;PARQUE YPE;5572000;37828893;;;ATIVA;65;RAPOSO TAVARES;6505;35095709.0;26030;1,621E+14;;21/01/1988;25.289;20/01/1988;;03/03/1988;16/03/1991;;TEOFILO BENEDITO OTTONI;DIR;-23.594.518;-46.798.045;30/12/2018
 BT;99287;EMEF        ;VIANNA MOOG;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua FRANCISCO LEITE ESQUERDO;310;JARDIM JAQUELINE;5528040;37511620;37515579;;ATIVA;94;VILA SONIA;9401;35098498.0;19767;1,621E+14;;21/01/1988;25.291;20/01/1988;;19/07/1988;16/03/1991;;VIANNA MOOG;DIR;-23.594.715;-46.754.604;30/12/2018
 BT;99589;EMEF        ;PEDRO NAVA;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua JOAQUINA DA LAPA;453;JARDIM ESTER YOLANDA;5374070;37828897;;;ATIVA;67;RIO PEQUENO;6703;35098486.0;2386;1,621E+14;;05/03/1988;25.439;04/03/1988;;20/05/1988;16/03/1991;;PEDRO NAVA;DIR;-23.579.398;-46.760.101;30/12/2018
 BT;200158;CIEJA       ;ALUNA JESSICA NUNES HERCULANO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua ANTONIO MARIANI;425;INSTITUTO DE PREVIDENCIA;5530000;37220656;37225331;;ATIVA;12;BUTANTA;1202;35260228.0;5768;1,621E+14;;01/06/1999;38.016;01/06/1999;;02/04/2007;;;ALUNA JESSICA NUNES HERCULANO;DIR;-23.575.351;-46.716.556;30/12/2018
 BT;301833;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Avenida NOSSA SENHORA DA ASSUNCAO;987;VILA BUTANTA;5359001;;;;ATIVA;12;BUTANTA;1204;35151610.0;;;;;;;;;20/03/1996;;CANTINHO COLORIDO E.E.I.;;;;30/12/2018
 BT;301957;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;PINHEIROS;Rua PROFESSOR VAHIA DE ABREU;696;VILA OLIMPIA;4549003;;;;ATIVA;62;PINHEIROS;6201;35156401.0;;;;;;;;;01/10/1996;;CRIARTE - BERCARIO E PRE-ECOLA;;;;30/12/2018
 BT;302091;ESC.PART.   ;PONTO DE PARTIDA E.E.I;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua ALVARENGA;1540;BUTANTA;5509003;;;;ATIVA;12;BUTANTA;1203;35105338.0;;;1 A 5 ANOS;;;;;;15/11/2002;;PONTO DE PARTIDA E.E.I.;;-2.356.835;-46.711.681;30/12/2018
 BT;302511;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Avenida MARECHAL JUAREZ TAVORA;220;SUPER QUADRA MORUMBI;5750000;37432449;;;ATIVA;94;VILA SONIA;9404;35126548.0;;;0M A 5A;;;;;;11/09/1997;;PIU-PIU E.E.I.;;-23.614.835;-46.744.892;30/12/2018
 BT;302783;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;PINHEIROS;Rua ARIZONA;1010;CIDADE MONCOES;4567003;;;;ATIVA;35;ITAIM BIBI;3501;35170665.0;;;;;;;;;02/07/1998;;PROJETO CRESCER ESC. PROJETO;;-2.361.223;-46.690.849;30/12/2018
 BT;303640;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;PINHEIROS;Rua PASSAROS E FLORES;199;JARDIM DAS ACACIAS;4704000;;;;ATIVA;35;ITAIM BIBI;3501;35105909.0;;;1 ANO E 3 MESES A 5 ANOS;;;;;;18/10/1995;17/03/2017;DAS ACACIAS, ESCOLINHA;;;;30/12/2018
 BT;303682;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;PINHEIROS;Rua INDIANA;276;BROOKLIN PAULISTA;4562000;;;;ATIVA;35;ITAIM BIBI;3501;35126147.0;;;4 M A 5 A;;;;;;18/10/1995;;DIKO PATAKA E.E.I.;;-23.613.169;-46.681.359;30/12/2018
 BT;303836;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;PINHEIROS;Rua JOSE MARIA LISBOA;568;JARDIM PAULISTA;1332000;;;;ATIVA;45;JARDIM PAULISTA;4501;35140302.0;;;;;;;;;18/10/1995;;KOALA E.E.I.;;-23.568.528;-46.657.306;30/12/2018
 BT;303933;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;PINHEIROS;Rua GUARAIUVA;1327;CIDADE MONCOES;4569000;;;;ATIVA;35;ITAIM BIBI;3501;35156796.0;;;ZERO A 6A;;;;;;19/12/1996;;NOSSO ESPACO E.E.I.;;;;30/12/2018
 BT;304549;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;PINHEIROS;Rua PEDROSO ALVARENGA;611;ITAIM BIBI;4531011;;;;ATIVA;35;ITAIM BIBI;3501;35143248.0;;;;;;;;;18/10/1995;;TIO JUCA E.E.I.;;-23.581.192;-46.676.099;30/12/2018
 BT;304671;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;PINHEIROS;Rua AURIFLAMA;67;PINHEIROS;5422080;;;;ATIVA;62;PINHEIROS;6201;35104784.0;;;;;;;;;18/10/1995;;ALDEIA EXTERNATO;;-23.566.454;-46.683.521;30/12/2018
 BT;304697;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;PINHEIROS;Rua DOS MACUNIS;333;VILA MADALENA;5444000;;;;ATIVA;62;PINHEIROS;6201;35104668.0;;;;;;;;;18/10/1995;;ALFA ESCOLA;;;;30/12/2018
 BT;304701;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;PINHEIROS;Rua DOUTOR MARIO FERRAZ;68;JARDIM EUROPA;1453010;;;;ATIVA;62;PINHEIROS;6201;35138548.0;;;;;;;;;18/10/1995;;ARTE CRIANCA E.E.I;;-23.581.036;-46.687.528;30/12/2018
 BT;304727;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua NARCISO FREITAS VIEIRA;34;JARDIM DOS CATALDIS;5367000;;;;ATIVA;12;BUTANTA;1204;35164628.0;;;;;;;;;12/07/1997;;PASSINHOS DE LUZ CENTRO RECR.INF;;-23.570.501;-46.758.163;30/12/2018
 BT;304760;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua CID ARNAUD COSTA;4;JARDIM PERI PERI;5536010;;;;ATIVA;12;BUTANTA;1204;35126263.0;;;;;;;;;18/10/1995;;PRIMEIROS RABISCOS ESPACO DE RECR.INF;;-23.588.425;-46.738.542;30/12/2018
 BT;304778;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;PINHEIROS;Rua CRISTIANO VIANA;1165;CERQUEIRA CESAR;5411002;;;;ATIVA;62;PINHEIROS;6201;35163880.0;;;;;;;;;16/03/1999;;METROZINHO JARDIM ESCOLA;;;;30/12/2018
 BT;304816;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;PraÃ§a MARCELO TUPINAMBA;23;CAXINGUI;5515020;;;;ATIVA;12;BUTANTA;1204;35170860.0;;;;;;;;;21/12/2001;;MONICA PRADO COLEGIO;;-23.578.444;-46.715.081;30/12/2018
 BT;305065;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;PINHEIROS;Rua CARACAS;215;VILA NOVA CONCEICAO;5447130;;;;ATIVA;62;PINHEIROS;6201;35170677.0;;;;;;;;;18/10/1995;;ALTO DE PINHEIROS E.E.I.;;;;30/12/2018
 BT;305278;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;PINHEIROS;Rua DONA ELISA PEREIRA DE BARROS;626;JARDIM EUROPA;1456000;;;;ATIVA;62;PINHEIROS;6201;35170884.0;;;;;;;;;03/07/1997;;PONTO OMEGA CENTRO DE CUIDADOS INFANTIS;;-23.575.777;-46.693.472;30/12/2018
 BT;305954;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua GERALDO AMORIM;50;JARDIM BONFIGLIOLI;5594110;;;;ATIVA;12;BUTANTA;1204;35142050.0;;;;;;;;;18/10/1995;;PITANGA PORA ESCOLA;;;;30/12/2018
 BT;305965;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;PINHEIROS;Alameda CASA BRANCA;583;JARDIM PAULISTA;1408001;;;;ATIVA;45;JARDIM PAULISTA;4501;35137509.0;;;;;;;;;18/10/1995;;CASINHA DE MEL E.E.I.;;-23.565.897;-46.659.746;30/12/2018
 BT;306031;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua OTAVIO PEDREIRO ROSA;199;JARDIM ESTER;5372000;;;;ATIVA;67;RIO PEQUENO;6702;35178482.0;;;2A A 5A;;;;;;28/11/2000;;OCEANO E.E.I.;;-23.583.171;-46.760.851;30/12/2018
 BT;306049;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;PINHEIROS;Rua ELVIRA FERRAZ;308;VILA OLIMPIA;4552040;;;;ATIVA;35;ITAIM BIBI;3501;35164537.0;;;2 A 5 ANOS;;;;;;13/09/2000;;TICOS CENTRO DE RECR. INF. E DES.;;-2.359.496;-46.681.908;30/12/2018
 BT;306062;ESC.PART.   ;PLANETA AZUL;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;PINHEIROS;Rua FRANCISCO LEITÃƒO;485;PINHEIROS;5414025;;;;ATIVA;62;PINHEIROS;6201;35138940.0;;;;;;;;;18/10/1995;;PLANETA AZUL ESC. INF.;;-23.560.394;-46.681.825;30/12/2018
 BT;306077;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua JOAQUIM C DE AZEVEDO MARQUES;1234;VILA MORUMBI;5688021;;;;ATIVA;12;BUTANTA;1204;35164598.0;;;11 MESES A 5 ANOS;;;;;;20/12/2000;;ESCOLA QUINTAL E.E.I.;;-23.610.845;-46.710.299;30/12/2018
 BT;306079;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua PANONIA;170;JARDIM COLOMBO;5629010;;;;ATIVA;94;VILA SONIA;9402;35170773.0;;;;;;;;;20/12/2000;;ESPACO MORUMBI;;-23.602.867;-46.728.676;30/12/2018
 BT;306080;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua ENGENHEIRO BIANOR;77;BUTANTA;5502010;;;;ATIVA;12;BUTANTA;1204;35162255.0;;;;;;;;;20/12/2000;;METODO CENTRO DE ORIENTACAO E RECR. INF.;;;;30/12/2018
 BT;306085;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;PINHEIROS;Rua BREJO ALEGRE;398;BROOKLIN PAULISTA;4557051;;;;ATIVA;35;ITAIM BIBI;3501;35800797.0;;;;;;;;;29/12/2000;;MEU PEQUENO GRANDE MUNDO CENTRO DE RECR.E DES;;-2.360.221;-46.683.258;30/12/2018
 BT;306089;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;PINHEIROS;Alameda SARUTAIA;61;JARDIM PAULISTA;1403010;;;;ATIVA;45;JARDIM PAULISTA;4501;35170872.0;;;;;;;;;12/01/2001;;PIPOQUINHA BERC. E ESCOLA;;;;30/12/2018
 BT;306105;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;PINHEIROS;Rua HONDURAS;1400;JARDIM PAULISTA;1428001;;;;ATIVA;45;JARDIM PAULISTA;4501;35170768.0;;;;;;;;;11/05/2001;;RECANTO NUCL. DE EDUC. INF.;;-2.356.801;-46.669.581;30/12/2018
 BT;306107;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua FREI BONIFACIO DUX;149;JARDIM COLOMBO;5629000;;;;ATIVA;94;VILA SONIA;9402;35178470.0;;;2 A 5 ANOS;;;;;;12/05/2001;;SUBMARINO AMARELO NUCL. RECR.;;-23.602.206;-46.728.677;30/12/2018
 BT;306109;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua FRANCISCO PRETO;131;VILA MORSE;5623010;;;;ATIVA;94;VILA SONIA;9402;35170793.0;;;;;;;;;03/05/2001;;INTERACAO RECREACAO INFANTIL;;-23.600.452;-4.672.776;30/12/2018
 BT;306121;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;PINHEIROS;Rua JOAQUIM ANTUNES;71;PINHEIROS;5415010;;;;ATIVA;62;PINHEIROS;6202;35163867.0;;;;;;;;;17/07/2001;;CASA DA VOVO ;;-23.567.287;-46.678.914;30/12/2018
 BT;306126;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua DOUTOR CARMINO CARICCHIO;69;VILA TIRADENTES;5368000;;;;ATIVA;12;BUTANTA;1204;35178494.0;;;;;;;;;14/08/2001;;PIPOCA E SAPECA DE SAO DOMINGOS;;;;30/12/2018
 BT;306132;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua MIGUEL JURNO;81;JARDIM CELESTE;5527050;;;;ATIVA;94;VILA SONIA;9402;35178469.0;;;2A A 5A;;;;;;25/09/2001;;ANCHIETA PE. E.E.I.;;-23.597.993;-46.753.768;30/12/2018
 BT;306141;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;PINHEIROS;Rua ANGELINA MAFFEI VITA;493;JARDIM EUROPA;1455070;;;;ATIVA;62;PINHEIROS;6202;35170707.0;;;18M A 6A;;;;;;17/12/1999;;ESPORTE CLUBE PINHEIROS JARDIM DE INFANCIA;;-235.797;-46.691;30/12/2018
 BT;306186;CR.P.CONV   ;SINHAZINHA MEIRELLES, CENTRO COMUNITARIO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Avenida JOSE JOAQUIM SEABRA;1245;JARDIM IVANA;5364000;37652731;;;ATIVA;67;RIO PEQUENO;6704;35180750.0;33250;;ZERO A 4A;;;;28/12/2012;;11/09/2014;;SINHAZINHA MEIRELLES, CENTRO COMUNITARIO;CON;-23.567.957;-46.755.501;30/12/2018
 BT;306191;CR.P.CONV   ;CASA DA PEQUENA IVETE;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;PINHEIROS;Rua INHATIUM;152;ALTO DE PINHEIROS;5468160;30223059;;;ATIVA;2;ALTO DE PINHEIROS;201;35180610.0;4043;;1A A 3A;;;;30/12/2010;;09/09/2014;;CASA DA PEQUENA IVETE;CON;-23.537.977;-46.712.948;30/12/2018
 BT;306192;CR.P.CONV   ;VILA DALVA, CEI;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua RUI AMARAL LEMOS;553;VILA DALVA;5388070;37122242;;;ATIVA;67;RIO PEQUENO;6702;35180592.0;14363;;2A A 4A;;;;30/11/2004;;26/04/2012;;VILA DALVA, CEI;CON;-23.567.651;-46.765.825;30/12/2018
 BT;306193;CR.P.CONV   ;JOSE GASPAR, D.;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua AUREA BATISTA DOS SANTOS;703;VILA MORSE;5623000;37427625;;;ATIVA;94;VILA SONIA;9403;35180877.0;20684;;ZERO A 5A;;;;20/07/2002;;22/06/2018;;JOSE GASPAR, D.;CON;-23.600.428;-4.672.584;30/12/2018
 BT;306194;CR.P.CONV   ;FRATERNIDADE MARIA DE NAZARE;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;PINHEIROS;Rua SAO MACARIO;107;VILA MADALENA;5443040;30326510;;;ATIVA;2;ALTO DE PINHEIROS;202;35180634.0;33244;;ZERO A 2A;;;;20/07/2002;16/08/1985;08/10/2014;;FRATERNIDADE MARIA DE NAZARE;CON;-23.553.396;-46.697.116;30/12/2018
 BT;306196;CR.P.CONV   ;DONA ANA ROSA, INST;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua MÃRIO DIAS;113;JARDIM TRUSSARDI;5519110;37461700;37461708;;ATIVA;94;VILA SONIA;9403;35180853.0;45510;;ZERO A 4 A;;;;03/07/2015;09/12/1985;;;DONA ANA ROSA, INST;CON;-23.589.556;-4.673.052;30/12/2018
 BT;306197;CR.P.CONV   ;JESUS MENINO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;PINHEIROS;Alameda FRANCA;889;JARDIM PAULISTA;1422001;30642686;;;ATIVA;45;JARDIM PAULISTA;4502;35180099.0;4152;;2A A 3A;;;;29/06/2007;23/08/1983;03/02/2012;;JESUS MENINO;CON;-23.560.547;-46.664.414;30/12/2018
 BT;306198;CR.P.CONV   ;LAR CRIANCA FELIZ;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua EUDORO LINCOLN BERLINCK;346;JARDIM ARPOADOR;5565200;30441119;;;ATIVA;65;RAPOSO TAVARES;6505;35180373.0;39329;;1 A 3 A;;;;19/01/2009;;17/09/2014;;LAR CRIANCA FELIZ;CON;-23.595.957;-46.792.277;30/12/2018
 BT;306199;CR.P.CONV   ;LAR INFANTIL - ASA;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua OSCAR PINHEIRO COELHO;309;CAXINGUI;5516050;23868750;;;ATIVA;12;BUTANTA;1203;35180300.0;20642;;ZERO A 5A;;;;28/12/2007;;22/05/2012;;LAR INFANTIL - ASA;CON;-23.582.129;-46.719.074;30/12/2018
 BT;306200;CR.P.CONV   ;NOSSA SENHORA DOS POBRES;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Avenida VITAL BRASIL;1285;BUTANTA;5503001;37269791;;;ATIVA;12;BUTANTA;1201;35180312.0;20643;;1A A 3A;;;;26/12/2012;;01/02/2012;;NOSSA SENHORA DOS POBRES;CON;-2.356.966;-46.714.656;30/12/2018
 BT;306201;CR.P.CONV   ;LAR PAULO DE TARSO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Avenida DO RIO PEQUENO;1235;RIO PEQUENO;5379000;37669680;;;ATIVA;67;RIO PEQUENO;6704;35180804.0;45509;;1A A 3A;;;;26/12/2012;;29/11/2017;;LAR PAULO DE TARSO;CON;-2.356.873;-46.756.422;30/12/2018
 BT;306202;CR.P.CONV   ;MARIA DE NAZARE;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Avenida CORIFEU DE AZEVEDO MARQUES;2530;VILA LAGEADO;5340000;37357462;;;ATIVA;12;BUTANTA;1201;35180282.0;33224;;ZERO A 3A E 11M;;;;28/12/2007;;01/02/2012;;MARIA DE NAZARE;CON;-23.573.058;-46.737.168;30/12/2018
 BT;306206;CEI INDIR   ;RECANTO DA ALEGRIA V;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Avenida ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA;5535;JARDIM ESMERALDA;5564100;;;;ATIVA;65;RAPOSO TAVARES;6504;35180661.0;4049;;ZERO A 4 A;;;;28/06/2010;01/05/1997;11/11/2002;;RECANTO DA ALEGRIA V;CON;-23.596.643;-46.775.845;30/12/2018
 BT;306207;CR.P.CONV   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Avenida ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA;5985;JARDIM ESMERALDA;5564200;37814933;;;ATIVA;65;RAPOSO TAVARES;6504;35184561.0;39351;;4A A 5A;;;;28/06/2010;;08/05/2012;;PRIMAVERA;CON;-23.598.217;-46.781.338;30/12/2018
 BT;306208;CR.P.CONV   ;PRIMEIROS PASSOS;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Avenida ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA;5985;JARDIM ESMERALDA;5564200;37818367;;;ATIVA;65;RAPOSO TAVARES;6504;35180713.0;4050;;1A A 3A E 11M;;;;31/01/2011;;11/09/2014;;PRIMEIROS PASSOS;CON;-23.598.217;-46.781.338;30/12/2018
 BT;306209;CR.P.CONV   ;RECANTO DA ALEGRIA I;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua FRANCISCO REBOLO;6;JARDIM PANORAMA D OESTE;5679050;37460905;;;ATIVA;54;MORUMBI;5404;35180543.0;20660;;2A A 5A E 11M;;;;08/07/2015;01/02/1990;11/09/2014;;RECANTO DA ALEGRIA I;CON;-23.600.718;-46.697.863;30/12/2018
 BT;306210;CR.P.CONV   ;RECANTO DA ALEGRIA II;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Travessa ANTONIO AUGUSTO M DE B NETO;70;REAL PARQUE;5685030;37581681;;;ATIVA;54;MORUMBI;5404;35180555.0;4042;;2A A 3A E 11M;;;;24/11/2008;;11/11/2011;;RECANTO DA ALEGRIA II;CON;-23.607.171;-4.670.439;30/12/2018
 BT;306211;CR.P.CONV   ;DOM EMILIO PIGNOLI;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua LUÃSA CRAPSI ORSI;15;VILA ALBANO;5543000;37337508;;;ATIVA;94;VILA SONIA;9401;35180865.0;45511;;2A A 3A E 11M;;;;27/04/2012;;06/11/2012;;SAGRADO CORACAO DE JESUS;CON;-23.586.149;-46.754.948;30/12/2018
 BT;306213;CR.P.CONV   ;SANTO AGOSTINHO - ASA;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua CLEMENTINE BRENNE;412;PARAISOPOLIS;5659000;23864067;;;ATIVA;54;MORUMBI;5403;35180567.0;39341;;ZERO A 3A E 11M;;;;26/08/2005;;11/11/2011;;SANTO AGOSTINHO - ASA;CON;-23.606.427;-46.724.208;30/12/2018
 BT;306215;CR.P.CONV   ;SAO FRANCISCO - ASA;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua JOAO MILLAM;132;JARDIM ESTER;5373080;34764167;;;ATIVA;67;RIO PEQUENO;6703;35180294.0;33225;;0 A 3 ANOS;;;;28/12/2007;;16/06/2012;;SAO FRANCISCO - ASA;CON;-23.584.702;-46.758.068;30/12/2018
 BT;306219;CR.P.CONV   ;IZABEL MENDES DE CASTRO , R.I;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;PINHEIROS;Rua AMARO CAVALHEIRO;124;PINHEIROS;5425010;30318218;;;ATIVA;62;PINHEIROS;6202;35180622.0;26974;;0 A 3 ANOS;;;;30/11/2004;;24/01/2012;;IZABEL MENDES DE CASTRO, R.I.;CON;-23.565.299;-46.699.011;30/12/2018
 BT;306312;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;PINHEIROS;Rua DAS TABOCAS;216;VILA MADALENA;5445020;;;;ATIVA;2;ALTO DE PINHEIROS;201;35154878.0;;;;;;;;;01/06/1996;;O SININHO ENCANTADO;;-2.355.058;-46.698.168;30/12/2018
 BT;306507;CR.P.CONV   ;BELEZINHA PRIMAVERA;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua DOM VALENTIM;69;JARDIM COLOMBO;5629040;23622023;;;ATIVA;94;VILA SONIA;9404;35814040.0;52346;;1A A 3A;;;;28/12/2007;;;;PRIMAVERA;CON;-2.360.436;-46.730.333;30/12/2018
 BT;306549;ESC.PART.   ;NOME DE EXIBICAO NAO DEFINIDO;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua FRANCISCO PRETO;457;VILA MORSE;5623010;;;;ATIVA;12;BUTANTA;1204;35800624.0;;;4M  A  6A;;;;;;21/10/2003;;ADOLPHE FERRIERE;;-23.603.215;-46.726.799;30/12/2018
 BT;306562;CEI INDIR   ;MARIA TEREZA DE MACEDO COSTA;;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;BUTANTA;Rua NOBRE VIEIRA;100;JARDIM RIZZO;5587180;37210543;;;ATIVA;12;BUTANTA;1201;35102313.0;66441;;ZERO A 4A E 11M;;;;17/04/2009;22/03/2010;27/08/2014;;MARIA DE MAGDALA;CON;-23.572.527;-46.730.658;30/12/2018
